year,t_primera_aoi,t_dt_primera_aoi,rain_primera_aoi,wsi_primera_aoi,spi_primera_aoi,z_primera_aoi,z_dt_primera_aoi,t_primera_nat,t_dt_primera_nat,rain_primera_nat,wsi_primera_nat,spi_primera_nat,z_primera_nat,z_dt_primera_nat,t_postrera_aoi,t_dt_postrera_aoi,rain_postrera_aoi,wsi_postrera_aoi,spi_postrera_aoi,z_postrera_aoi,z_dt_postrera_aoi,t_postrera_nat,t_dt_postrera_nat,rain_postrera_nat,wsi_postrera_nat,spi_postrera_nat,z_postrera_nat,z_dt_postrera_nat,era5_nat,era5_aoi,asi_nat,asi_aoi,mvhi_nat,mvhi_aoi,prod_anom,impact,impact_cerf,impact_emdat,impact_plus_undated,bad_year
2011,23.740833333333335,0.19789887494471348,72.40691666666666,99.55614285714286,0.9876785714285714,0.5656785714285715,0.5973171960714456,22.660541666666667,0.1144777570629658,97.5479053030303,98.83096753246754,0.7128896103896104,0.05638961038961039,0.07510993660525424,21.664,-0.4174356627241931,55.1095,97.87904999999999,0.8993,0.34252499999999997,0.36270300360275687,21.03751515151515,-0.28929982109038654,91.071,97.7828818181818,1.4502454545454546,-0.046159090909090914,-0.031873313359288245,7.960081075,6.59267474375,0.5,0.15250000000000002,0.57,0.5975,1.5901317846952998,0,0,0,0,0
2012,23.5540625,-0.03777650007371669,65.65245833333333,99.29082142857143,0.2370357142857143,0.5808571428571428,0.59667645517858,22.440594696969697,-0.15161371208343324,88.95721969696969,99.07248051948051,0.21874025974025973,0.42500974025974025,0.43436990336756215,21.52188888888889,-0.6028382910396664,30.361527777777777,95.7733,-0.40515,0.19365000000000002,0.20373900180137847,20.99917676767677,-0.3690143838684723,51.1150202020202,97.80876363636365,-0.6041636363636363,0.33800454545454545,0.34514743422944677,7.9424864,6.12604903125,0.49,0.3325,0.55,0.555,2.357964201095451,1,0,1,1,0
2013,23.331520833333336,-0.3092227084254757,54.55135416666667,99.72782142857143,-0.10539285714285714,-0.001053571428571428,-0.001053571428571428,22.392022727272728,-0.24633018122983136,90.60036742424244,98.6370974025974,0.39502597402597406,-0.0852922077922078,-0.0852922077922078,22.339194444444445,0.17117574731152807,63.733000000000004,99.83795,1.1379,0.16090000000000002,0.16090000000000002,21.51569191919192,0.10612458870697829,90.73273232323233,99.31572727272727,1.1372090909090908,-0.042731818181818176,-0.042731818181818176,8.36204825,6.5013188812500005,1.23,0.8975000000000001,0.55,0.5475000000000001,4.3976399316917,0,0,0,0,0
2014,23.448291666666666,-0.24135641677723818,53.6116875,98.13421428571428,-0.3578571428571429,0.07549999999999998,0.05968068767856285,22.571424242424243,-0.11307316552774688,79.22973106060607,98.62004545454546,0.03451948051948051,0.15112337662337663,0.14176321351555468,21.812083333333334,-0.3992268810039441,56.909166666666664,98.71979999999999,0.7717499999999999,-0.10850000000000003,-0.11858900180137846,21.20170202020202,-0.24924148922262185,79.89063131313131,98.74464545454545,0.4589181818181818,-0.029900000000000003,-0.037042888774901334,7.32499875,5.1511453375,1.35,1.315,0.52,0.5125,3.7371393501605135,1,1,1,1,1
2015,23.6315,-0.10705262512900049,30.316458333333333,96.58021428571428,-2.004714285714286,-1.2606785714285715,-1.2923171960714457,22.83050378787879,0.09986188047736899,54.92937121212121,98.28731818181818,-1.362512987012987,-0.29951623376623376,-0.3182365599818776,22.788416666666667,0.5338149351250294,55.40138888888889,97.7261,-0.267,-0.8902,-0.9103780036027569,21.99030808080808,0.49798839244373794,87.12309595959596,98.72821818181818,0.0035090909090909088,-0.24386363636363637,-0.25814941391343904,5.452447899999999,4.0064488875,7.5,15.715,0.48,0.43,3.8869754846694664,1,1,0,1,1
2016,23.95175,0.1642928331859057,46.3489375,97.24207142857142,-1.1221785714285715,-0.8700892857142857,-0.9175472226785971,22.984303030303032,0.2075166234521829,75.00554166666667,97.94707142857142,-0.4763246753246753,-0.20807792207792206,-0.23615841140138782,22.342166666666667,0.04427341792066919,29.80027777777778,97.7385,-1.0676,-0.7531000000000001,-0.7833670054041354,21.515641414141413,-0.01805445316262895,53.73375252525253,98.31647272727272,-0.8954727272727273,-0.08077272727272727,-0.10220139359743129,6.590261775,5.41352951875,5.27,11.4575,0.51,0.46,4.414457001121721,0,0,0,0,0
2017,23.79747916666667,-0.03888254183252293,73.27639583333332,99.78882142857144,1.3335714285714286,0.6166428571428572,0.5533656078571085,22.748386363636364,-0.07454454266391411,91.92631060606061,98.69537662337662,0.8332987012987012,0.2587337662337662,0.22129311380247854,22.23063888888889,-0.11054587706146979,55.48008333333333,99.4505,0.70095,0.502325,0.4619689927944862,21.565464646464648,-0.009607399779097504,73.69844444444445,98.82823636363636,0.1765727272727273,0.1547318181818182,0.12616026308221284,8.2708422,7.29116028125,0.85,0.155,0.58,0.6225,5.20535355500913,0,0,0,0,0
2018,23.59552083333333,-0.2897454168509528,41.176875,98.18553571428572,-0.94825,-0.098,-0.17709656160718568,22.652333333333335,-0.21674207241637397,67.68859090909092,98.73691558441557,-0.5233896103896104,0.07198701298701299,0.025186197447903347,22.436416666666666,0.05194038351194763,36.659444444444446,97.91765,-0.92405,-0.2828,-0.3332450090068922,21.702267676767676,0.08581945158423121,61.83541414141414,98.51829090909091,-0.6320181818181818,-0.03017272727272725,-0.06588717114723391,6.11527445,5.24140798125,3.08,2.9675,0.53,0.52,4.717434812027607,1,1,1,1,1
2019,24.392833333333332,0.45866254146395224,43.01683333333334,98.99610714285714,-1.4021785714285715,0.5581607142857143,0.46324484035709146,23.276818181818182,0.3615982766190445,60.631102272727276,98.47692857142857,-1.3678376623376622,0.18559740259740257,0.12943642395047103,22.722527777777778,0.29475997741869886,48.933138888888884,99.0765,0.14425,0.22742500000000002,0.16689098919172934,21.853388888888887,0.19556448476574262,76.33116666666666,98.773,0.1860181818181818,0.07929090909090909,0.03643357644150111,5.325012675,4.54783853125,6.69,6.9175,0.5,0.4825,-8.106853258904412,0,0,0,1,0
2020,23.913291666666666,-0.06978366688780824,59.541604166666666,99.7317857142857,-0.01782142857142857,0.1895,0.07876481374994007,22.935405303030304,-0.025959101618263505,84.33697727272728,98.3158896103896,0.013077922077922062,0.19970454545454544,0.13418340369979195,22.49136111111111,0.020301793547671032,64.62202777777777,99.98875,0.59255,0.521175,0.4505519873903509,21.638797979797978,-0.060402603264867884,90.68794949494949,99.18475454545455,0.6035363636363636,0.25123636363636365,0.20123614221205433,8.81287285,7.31008116875,2.73,2.395,0.53,0.5425,-4.8522362512780015,0,0,0,0,0
2021,24.0005625,-0.03141737523957033,57.431020833333335,98.58621428571428,-0.05603571428571429,0.4538214285714286,0.32726692999993146,22.823545454545453,-0.1839634495525412,80.86827651515152,98.9954935064935,-0.08871428571428572,0.48780519480519485,0.41292388994261936,22.91011111111111,0.39576027634330924,33.49022222222222,97.93265,-0.62805,0.18002500000000002,0.09931298558897247,21.86093434343434,0.12035758143179445,52.367808080808075,98.4849090909091,-0.8210090909090909,0.37126363636363635,0.3141205261644257,7.3368967,6.31452463125,4.76,4.6675,0.51,0.495,-2.133072368031596,0,0,0,0,0
2022,23.695291666666666,-0.38559275025799966,71.0155,99.51110714285714,1.1477857142857142,0.029982142857142846,-0.11239166803579137,22.60187878787879,-0.45177461566863797,94.49789015151515,98.98996753246753,0.7593571428571427,-0.06988311688311688,-0.15412458485351424,22.507916666666667,-0.04972568530549548,56.647083333333335,99.3446,0.57885,0.38005,0.289248983787594,21.65522222222222,-0.12673071872002756,82.02173232323231,99.2169,0.6337181818181818,0.04521818181818182,-0.019067817155930197,7.7587878749999994,7.19092753125,2.75,2.0825,0.55,0.5475,-3.867633807835663,0,0,0,0,0
2023,24.7535625,0.6237735413902392,51.416020833333334,98.37617857142857,-0.7163571428571429,0.3628392857142857,0.20464616249991435,23.646829545454544,0.5470316424576903,69.37611742424242,96.35046103896103,-0.924922077922078,0.15730519480519478,0.06370356372697551,23.135944444444444,0.5350105752679184,31.991083333333332,99.55995,-1.01255,0.3561,0.2552099819862156,22.38336868686869,0.5600395669867357,64.71471212121212,98.25647272727274,-0.4340363636363636,0.2707318181818182,0.19930293043280486,5.838190975,5.09689808125,5.48,1.71,0.5,0.5225,-4.803315195844733,0,0,0,0,0
2024,24.894750000000002,0.716056499705144,50.56785416666667,89.92339285714286,0.009214285714285723,-0.6505535714285715,-0.82456600696438,23.65769696969697,0.5117545672506849,84.49531818181818,92.7236883116883,0.5606883116883117,-0.7209512987012987,-0.8239130928873398,22.891055555555553,0.24683016917466993,52.20205555555555,96.5134,-0.011150000000000004,-0.325825,-0.43680401981516287,22.04012121212121,0.1754159132995593,72.72766666666666,96.83813636363635,-0.19022727272727274,-0.31174545454545455,-0.3903172310693692,8.50028815,6.2278847425,6.07,4.0625,0.52,0.525,0.40105716937768615,0,0,0,0,0
2025,24.164333333333335,-0.06326470864661715,48.96970833333334,95.25664285714285,-0.24857142857142858,-0.31485714285714284,-0.5046888907143885,23.166151515151515,-0.025935386744199092,67.37349242424243,97.07002597402598,-0.6387402597402597,-0.17026948051948051,-0.2825914378133436,22.568638888888888,-0.1188780146963575,58.780611111111114,97.2755,0.7036,-0.027449999999999995,-0.14851802161654135,21.716752525252527,-0.18932895250882814,78.74439898989898,97.67439090909092,0.40432727272727276,0.027181818181818185,-0.05853284711699783,5.92233075,5.25122211875,6.06,3.9724999999999997,0.49,0.4875,,1,1,0,1,0
